Country.Name,year,GDP
Burundi,X1994,925030590.2
Belgium,X1994,2.46E+11
Benin,X1994,1598075932
Burkina Faso,X1994,1895290965
Bangladesh,X1994,33768660883
Bulgaria,X1994,9697416974
Bahrain,X1994,5567553457
Bahamas,X1994,3.26E+09
Bosnia and Herzegovina,X1994,1255802469
Belarus,X1994,14932024169
Belize,X1994,580863700
Bermuda,X1994,1867160064
Bolivia,X1994,5981244887
Brazil,X1994,5.58E+11
Barbados,X1994,2151295182
Brunei,X1994,4087337960
Bhutan,X1994,270801565.2
Botswana,X1994,4259330999
Central African Republic,X1994,851174350.6
Canada,X1994,5.78E+11
Switzerland,X1994,2.93E+11
Channel Islands,X1994,NA
Chile,X1994,57008425296
China,X1994,5.64E+11
Ivory Coast,X1994,8313557450
Cameroon,X1994,10600157684
Democratic Republic of the Congo,X1994,5820382248
Republic of Congo,X1994,1769365425
Colombia,X1994,81703500846
Comoros,X1994,185761822.6
Cape Verde,X1994,406580652.3
Costa Rica,X1994,10432619390
Cuba,X1994,28448326757
Curacao,X1994,NA
Cayman Islands,X1994,NA
Cyprus,X1994,7425703929
Czech Republic,X1994,47554674591
Germany,X1994,2.21E+12
Djibouti,X1994,491689220.7
Dominica,X1994,215459259.3
Denmark,X1994,1.56E+11
Dominican Republic,X1994,14664237667
Algeria,X1994,42542571306
Ecuador,X1994,22708673337
Egypt,X1994,51897983393
Eritrea,X1994,531688311.7
Spain,X1994,5.29E+11
Estonia,X1994,NA
Ethiopia,X1994,6927950565
Finland,X1994,1.03E+11
Fiji,X1994,1825285158
France,X1994,1.39E+12
Faroe Islands,X1994,NA
Micronesia,X1994,202500000
Gabon,X1994,4190819314
UK,X1994,1.14E+12
Georgia,X1994,2513870587
Ghana,X1994,5444560669
Gibraltar,X1994,NA
Guinea,X1994,3383218923
Gambia,X1994,746491692.6
Guinea-Bissau,X1994,235620043.5
Equatorial Guinea,X1994,100807001.8
Greece,X1994,1.17E+11
Grenada,X1994,325111814.8
Greenland,X1994,1005879948
Guatemala,X1994,12983235568
Guam,X1994,NA
Guyana,X1994,540874934.2
"Hong Kong SAR, China",X1994,1.36E+11
Honduras,X1994,3432356579
Croatia,X1994,NA
Haiti,X1994,2167564195
Hungary,X1994,43160392124
Indonesia,X1994,1.77E+11
Isle of Man,X1994,NA
India,X1994,3.23E+11
Ireland,X1994,57166037102
Iran,X1994,71841461173
Iraq,X1994,NA
Iceland,X1994,6294803497
Israel,X1994,86307135997
Italy,X1994,1.10E+12
Jamaica,X1994,5419134875
Jordan,X1994,6237739516
Japan,X1994,4.91E+12
Kazakhstan,X1994,21250839258
Kenya,X1994,7148145376
Kyrgyzstan,X1994,1681006993
Cambodia,X1994,2791435272
Kiribati,X1994,54832577.86
St. Kitts and Nevis,X1994,277567259.3
South Korea,X1994,4.56E+11
Kuwait,X1994,24848483838
Laos,X1994,1543606345
Lebanon,X1994,9599127050
Liberia,X1994,132200000
Libya,X1994,28607921929
Saint Lucia,X1994,600005564.4
Liechtenstein,X1994,1948118228
Sri Lanka,X1994,11717604209
Lesotho,X1994,878250450.6
Lithuania,X1994,NA
Luxembourg,X1994,18325791415
Latvia,X1994,NA
"Macao SAR, China",X1994,6265844252
Saint Martin,X1994,NA
Morocco,X1994,35604137423
Monaco,X1994,2720297739
Moldova,X1994,NA
Madagascar,X1994,2977040722
Maldives,X1994,355884383.1
Mexico,X1994,5.28E+11
Marshall Islands,X1994,108071000
Macedonia,X1994,3381270208
Mali,X1994,2081846483
Malta,X1994,2998570147
Myanmar,X1994,NA
Montenegro,X1994,NA
Mongolia,X1994,925817092.2
Northern Mariana Islands,X1994,NA
Mozambique,X1994,2460670288
Mauritania,X1994,1315932645
Mauritius,X1994,3558137040
Malawi,X1994,1181802596
Malaysia,X1994,74477975918
Namibia,X1994,3636645995
New Caledonia,X1994,3038727617
Niger,X1994,1563207225
Nigeria,X1994,18086400536
Nicaragua,X1994,3863185119
Netherlands,X1994,3.74E+11
Norway,X1994,1.27E+11
Nepal,X1994,4066775510
Nauru,X1994,NA
New Zealand,X1994,55154160816
Oman,X1994,12918855657
Pakistan,X1994,51894781282
Panama,X1994,9365289800
Peru,X1994,44882079767
Philippines,X1994,64084460124
Palau,X1994,NA
Papua New Guinea,X1994,5502786070
Poland,X1994,1.11E+11
Puerto Rico,X1994,39690630000
North Korea,X1994,NA
Portugal,X1994,99698453261
Paraguay,X1994,7870982171
French Polynesia,X1994,3522272321
Qatar,X1994,7374450769
Romania,X1994,30074440483
Russia,X1994,3.95E+11
Rwanda,X1994,753636370.5
Saudi Arabia,X1994,1.35E+11
Sudan,X1994,12794192334
Senegal,X1994,3877196915
Singapore,X1994,73777792327
Solomon Islands,X1994,464756638.5
Sierra Leone,X1994,911915970.7
El Salvador,X1994,7679384000
San Marino,X1994,NA
Somalia,X1994,NA
Serbia,X1994,NA
South Sudan,X1994,NA
Sao Tome and Principe,X1994,NA
Suriname,X1994,605492537.3
Slovakia,X1994,20079363626
Slovenia,X1994,NA
Sweden,X1994,2.26E+11
Swaziland,X1994,1419293455
Sint Maarten,X1994,NA
Seychelles,X1994,486451204.6
Syria,X1994,10122020000
Turks and Caicos Islands,X1994,NA
Chad,X1994,1179837955
Togo,X1994,982624324.5
Thailand,X1994,1.47E+11
Tajikistan,X1994,1346074611
Turkmenistan,X1994,2561118608
Timor-Leste,X1994,NA
Tonga,X1994,193775943
Trinidad and Tobago,X1994,4947205860
Tunisia,X1994,15632463424
Turkey,X1994,1.31E+11
Tuvalu,X1994,10886825.56
Tanzania,X1994,4510846968
Uganda,X1994,3990430447
Ukraine,X1994,52549555149
Uruguay,X1994,17474647792
USA,X1994,7.31E+12
Uzbekistan,X1994,12899156991
St. Vincent and the Grenadines,X1994,289438481.5
Venezuela,X1994,56531046465
British Virgin Islands,X1994,NA
Virgin Islands (U.S.),X1994,NA
Vietnam,X1994,16286433533
Vanuatu,X1994,219260341.1
Samoa,X1994,221098106.5
Kosovo,X1994,NA
Yemen,X1994,4167356037
South Africa,X1994,1.40E+11
Zambia,X1994,3656647744
Zimbabwe,X1994,6890675000
Aruba,X1995,1320670391
Afghanistan,X1995,NA
Angola,X1995,5538749260
Albania,X1995,2424499009
Andorra,X1995,1178738991
United Arab Emirates,X1995,65743666576
Argentina,X1995,2.58E+11
Armenia,X1995,1468317350
American Samoa,X1995,NA
Antigua and Barbuda,X1995,577280740.7
Australia,X1995,3.67E+11
Austria,X1995,2.41E+11
Azerbaijan,X1995,3052467522
Burundi,X1995,1000428394
Belgium,X1995,2.90E+11
Benin,X1995,2169627251
Burkina Faso,X1995,2379518099
Bangladesh,X1995,37939748769
Bulgaria,X1995,13063422619
Bahrain,X1995,5849467819
Bahamas,X1995,3.43E+09
Bosnia and Herzegovina,X1995,1866572954
Belarus,X1995,13972676841
Belize,X1995,620140400
Bermuda,X1995,2030749952
Bolivia,X1995,6715220507
Brazil,X1995,7.69E+11
Barbados,X1995,2261969870
Brunei,X1995,4734020037
Bhutan,X1995,303053462.8
Botswana,X1995,4730611067
Central African Republic,X1995,1115389732
Canada,X1995,6.04E+11
Switzerland,X1995,3.43E+11
Channel Islands,X1995,NA
Chile,X1995,73447063319
China,X1995,7.35E+11
Ivory Coast,X1995,11000146839
Cameroon,X1995,9643953175
Democratic Republic of the Congo,X1995,5643439376
Republic of Congo,X1995,2116003978
Colombia,X1995,92507279383
Comoros,X1995,231896229.6
Cape Verde,X1995,487148993.5
Costa Rica,X1995,11513472694
Cuba,X1995,30429803651
Curacao,X1995,NA
Cayman Islands,X1995,NA
Cyprus,X1995,9826778784
Czech Republic,X1995,59775697061
Germany,X1995,2.59E+12
Djibouti,X1995,497723960.6
Dominica,X1995,224037037
Denmark,X1995,1.85E+11
Dominican Republic,X1995,16598679279
Algeria,X1995,41764052458
Ecuador,X1995,24432884442
Egypt,X1995,60159245060
Eritrea,X1995,578015625
Spain,X1995,6.13E+11
Estonia,X1995,4373665146
Ethiopia,X1995,7663984568
Finland,X1995,1.34E+11
Fiji,X1995,1970347721
France,X1995,1.60E+12
Faroe Islands,X1995,NA
Micronesia,X1995,222103600
Gabon,X1995,4958845906
UK,X1995,1.34E+12
Georgia,X1995,2693731866
Ghana,X1995,6465137615
Gibraltar,X1995,NA
Guinea,X1995,3693753379
Gambia,X1995,785996982.5
Guinea-Bissau,X1995,253966922.3
Equatorial Guinea,X1995,141853368.3
Greece,X1995,1.37E+11
Grenada,X1995,342172518.5
Greenland,X1995,1208946166
Guatemala,X1995,14655404433
Guam,X1995,NA
Guyana,X1995,621626785.9
"Hong Kong SAR, China",X1995,1.45E+11
Honduras,X1995,3911053180
Croatia,X1995,22387561845
Haiti,X1995,2813313279
Hungary,X1995,46418916500
Indonesia,X1995,2.02E+11
Isle of Man,X1995,914727080.6
India,X1995,3.55E+11
Ireland,X1995,69222626263
Iran,X1995,96419225744
Iraq,X1995,NA
Iceland,X1995,7018100153
Israel,X1995,1.00E+11
Italy,X1995,1.17E+12
Jamaica,X1995,6538840170
Jordan,X1995,6727446632
Japan,X1995,5.45E+12
Kazakhstan,X1995,20374307047
Kenya,X1995,9046326060
Kyrgyzstan,X1995,1661018519
Cambodia,X1995,3441205693
Kiribati,X1995,56338028.17
St. Kitts and Nevis,X1995,299699666.7
South Korea,X1995,5.56E+11
Kuwait,X1995,27191689008
Laos,X1995,1763536305
Lebanon,X1995,11718795528
Liberia,X1995,134800000
Libya,X1995,25544128199
Saint Lucia,X1995,640449501.5
Liechtenstein,X1995,2428461395
Sri Lanka,X1995,13029697561
Lesotho,X1995,1001889857
Lithuania,X1995,7870782261
Luxembourg,X1995,21588170498
Latvia,X1995,5788368511
"Macao SAR, China",X1995,6996034037
Saint Martin,X1995,NA
Morocco,X1995,39030285468
Monaco,X1995,3130270919
Moldova,X1995,1752975841
Madagascar,X1995,3159901232
Maldives,X1995,398988955
Mexico,X1995,3.60E+11
Marshall Islands,X1995,120230000
Macedonia,X1995,4449375346
Mali,X1995,2706425298
Malta,X1995,3439931907
Myanmar,X1995,NA
Montenegro,X1995,NA
Mongolia,X1995,1452165005
Northern Mariana Islands,X1995,NA
Mozambique,X1995,2521738760
Mauritania,X1995,1415296704
Mauritius,X1995,4040345933
Malawi,X1995,1397457932
Malaysia,X1995,88704944179
Namibia,X1995,3942478206
New Caledonia,X1995,3628440275
Niger,X1995,1880803362
Nigeria,X1995,28546958641
Nicaragua,X1995,4140470000
Netherlands,X1995,4.47E+11
Norway,X1995,1.52E+11
Nepal,X1995,4401104418
Nauru,X1995,NA
New Zealand,X1995,63918039320
Oman,X1995,13802600780
Pakistan,X1995,60636022423
Panama,X1995,9573813700
Peru,X1995,53312793687
Philippines,X1995,74119987245
Palau,X1995,NA
Papua New Guinea,X1995,4636057476
Poland,X1995,1.42E+11
Puerto Rico,X1995,42647331000
North Korea,X1995,NA
Portugal,X1995,1.18E+11
Paraguay,X1995,9062131308
French Polynesia,X1995,3982374846
Qatar,X1995,8137911978
Romania,X1995,37662075750
Russia,X1995,3.96E+11
Rwanda,X1995,1293535011
Saudi Arabia,X1995,1.43E+11
Sudan,X1995,13829744879
Senegal,X1995,4878719133
Singapore,X1995,87890009877
Solomon Islands,X1995,519334096.7
Sierra Leone,X1995,870758739.4
El Salvador,X1995,8921947100
San Marino,X1995,NA
Somalia,X1995,NA
Serbia,X1995,1.68E+10
South Sudan,X1995,NA
Sao Tome and Principe,X1995,NA
Suriname,X1995,693970588.2
Slovakia,X1995,25733043137
Slovenia,X1995,21273055398
Sweden,X1995,2.64E+11
Swaziland,X1995,1698982438
Sint Maarten,X1995,NA
Seychelles,X1995,508221508.2
Syria,X1995,11396706587
Turks and Caicos Islands,X1995,NA
Chad,X1995,1445919970
Togo,X1995,1309382885
Thailand,X1995,1.69E+11
Tajikistan,X1995,1231523035
Turkmenistan,X1995,2482228440
Timor-Leste,X1995,NA
Tonga,X1995,202547013.9
Trinidad and Tobago,X1995,5329214163
Tunisia,X1995,18030876599
Turkey,X1995,1.69E+11
Tuvalu,X1995,11025945.14
Tanzania,X1995,5255221425
Uganda,X1995,5755818947
Ukraine,X1995,48213868178
Uruguay,X1995,19297663097
USA,X1995,7.66E+12
Uzbekistan,X1995,13350468917
St. Vincent and the Grenadines,X1995,316008481.5
Venezuela,X1995,74906532240
British Virgin Islands,X1995,NA
Virgin Islands (U.S.),X1995,NA
Vietnam,X1995,20736164459
Vanuatu,X1995,233902114.9
Samoa,X1995,224865731.4
Kosovo,X1995,NA
Yemen,X1995,4258788725
South Africa,X1995,1.55E+11
Zambia,X1995,3807067122
Zimbabwe,X1995,7111270700
Aruba,X1996,1379888268
Afghanistan,X1996,NA
Angola,X1996,7526446606
Albania,X1996,3314898292
Andorra,X1996,1223945357
United Arab Emirates,X1996,73571233996
Argentina,X1996,2.72E+11
Armenia,X1996,1596968913
American Samoa,X1996,NA
Antigua and Barbuda,X1996,633730629.6
Australia,X1996,4.00E+11
Austria,X1996,2.37E+11
Azerbaijan,X1996,3176749593
Burundi,X1996,869033856.3
Belgium,X1996,2.81E+11
Benin,X1996,2361116588
Burkina Faso,X1996,2586550747
Bangladesh,X1996,46438484108
Bulgaria,X1996,10109612142
Bahrain,X1996,6101861436
Bahamas,X1996,3.61E+09
Bosnia and Herzegovina,X1996,2786045322
Belarus,X1996,14756846154
Belize,X1996,641383800
Bermuda,X1996,2695390000
Bolivia,X1996,7396966657
Brazil,X1996,8.50E+11
Barbados,X1996,2411872918
Brunei,X1996,5115602837
Bhutan,X1996,316420860.9
Botswana,X1996,4847752843
Central African Republic,X1996,1007791186
Canada,X1996,6.29E+11
Switzerland,X1996,3.30E+11
Channel Islands,X1996,NA
Chile,X1996,78039572222
China,X1996,8.64E+11
Ivory Coast,X1996,12139234939
Cameroon,X1996,10513387442
Democratic Republic of the Congo,X1996,5771454940
Republic of Congo,X1996,2540697688
Colombia,X1996,97160109278
Comoros,X1996,230495751.4
Cape Verde,X1996,501979069.3
Costa Rica,X1996,11618286553
Cuba,X1996,25017300000
Curacao,X1996,NA
Cayman Islands,X1996,1012444074
Cyprus,X1996,9899623588
Czech Republic,X1996,66985765439
Germany,X1996,2.50E+12
Djibouti,X1996,494004647.7
Dominica,X1996,236444444.4
Denmark,X1996,1.88E+11
Dominican Republic,X1996,18241691857
Algeria,X1996,46941496780
Ecuador,X1996,25226393197
Egypt,X1996,67629716981
Eritrea,X1996,693535954.2
Spain,X1996,6.41E+11
Estonia,X1996,4746109767
Ethiopia,X1996,8547939731
Finland,X1996,1.32E+11
Fiji,X1996,2129266728
France,X1996,1.61E+12
Faroe Islands,X1996,NA
Micronesia,X1996,218845700
Gabon,X1996,5694040337
UK,X1996,1.41E+12
Georgia,X1996,3094915506
Ghana,X1996,6934984709
Gibraltar,X1996,NA
Guinea,X1996,3869032271
Gambia,X1996,848237108.6
Guinea-Bissau,X1996,270419779.4
Equatorial Guinea,X1996,232463036.4
Greece,X1996,1.46E+11
Grenada,X1996,366911444.4
Greenland,X1996,1197509787
Guatemala,X1996,15674835615
Guam,X1996,NA
Guyana,X1996,705406001.4
"Hong Kong SAR, China",X1996,1.60E+11
Honduras,X1996,4034037162
Croatia,X1996,23678012697
Haiti,X1996,2907514523
Hungary,X1996,46659796773
Indonesia,X1996,2.27E+11
Isle of Man,X1996,1023086919
India,X1996,3.88E+11
Ireland,X1996,75880632560
Iran,X1996,1.20E+11
Iraq,X1996,NA
Iceland,X1996,7330965239
Israel,X1996,1.10E+11
Italy,X1996,1.31E+12
Jamaica,X1996,7.37E+09
Jordan,X1996,6928359238
Japan,X1996,4.83E+12
Kazakhstan,X1996,21035357833
Kenya,X1996,12045858436
Kyrgyzstan,X1996,1827570586
Cambodia,X1996,3506695720
Kiribati,X1996,66515376.79
St. Kitts and Nevis,X1996,318742963
South Korea,X1996,5.98E+11
Kuwait,X1996,31493987642
Laos,X1996,1873671550
Lebanon,X1996,13690217333
Liberia,X1996,159400000
Libya,X1996,27884615385
Saint Lucia,X1996,662196185.2
Liechtenstein,X1996,2504033252
Sri Lanka,X1996,13897738375
Lesotho,X1996,946123275.9
Lithuania,X1996,8385109020
Luxembourg,X1996,21776609772
Latvia,X1996,5970044666
"Macao SAR, China",X1996,7122539667
Saint Martin,X1996,NA
Morocco,X1996,43161452678
Monaco,X1996,3137848783
Moldova,X1996,1695130457
Madagascar,X1996,3995028593
Maldives,X1996,450382328
Mexico,X1996,4.11E+11
Marshall Islands,X1996,110858000
Macedonia,X1996,4422160018
Mali,X1996,2780422212
Malta,X1996,3570271558
Myanmar,X1996,NA
Montenegro,X1996,NA
Mongolia,X1996,1345719472
Northern Mariana Islands,X1996,NA
Mozambique,X1996,3523842275
Mauritania,X1996,1442598431
Mauritius,X1996,4421943910
Malawi,X1996,2281034131
Malaysia,X1996,1.01E+11
Namibia,X1996,3945340776
New Caledonia,X1996,3606968434
Niger,X1996,1987770899
Nigeria,X1996,34987951375
Nicaragua,X1996,4308351903
Netherlands,X1996,4.46E+11
Norway,X1996,1.64E+11
Nepal,X1996,4521580381
Nauru,X1996,NA
New Zealand,X1996,70140835299
Oman,X1996,15277763329
Pakistan,X1996,63320122807
Panama,X1996,9870494000
Peru,X1996,55252414130
Philippines,X1996,82848140618
Palau,X1996,NA
Papua New Guinea,X1996,5155311077
Poland,X1996,1.60E+11
Puerto Rico,X1996,45340835000
North Korea,X1996,NA
Portugal,X1996,1.23E+11
Paraguay,X1996,9788391733
French Polynesia,X1996,3954696874
Qatar,X1996,9059340385
Romania,X1996,37182938696
Russia,X1996,3.92E+11
Rwanda,X1996,1382334879
Saudi Arabia,X1996,1.59E+11
Sudan,X1996,9018243044
Senegal,X1996,5065830414
Singapore,X1996,96403758865
Solomon Islands,X1996,565163750.6
Sierra Leone,X1996,941742152.7
El Salvador,X1996,9586327800
San Marino,X1996,NA
Somalia,X1996,NA
Serbia,X1996,20948677840
South Sudan,X1996,NA
Sao Tome and Principe,X1996,NA
Suriname,X1996,860630922.7
Slovakia,X1996,27821913815
Slovenia,X1996,21480023017
Sweden,X1996,2.88E+11
Swaziland,X1996,1602760100
Sint Maarten,X1996,NA
Seychelles,X1996,503068472.2
Syria,X1996,13789560878
Turks and Caicos Islands,X1996,NA
Chad,X1996,1607345450
Togo,X1996,1465448290
Thailand,X1996,1.83E+11
Tajikistan,X1996,1043893063
Turkmenistan,X1996,2379281768
Timor-Leste,X1996,NA
Tonga,X1996,219583570.1
Trinidad and Tobago,X1996,5759537726
Tunisia,X1996,19587322786
Turkey,X1996,1.81E+11
Tuvalu,X1996,12334846.23
Tanzania,X1996,6496195451
Uganda,X1996,6044585327
Ukraine,X1996,44558077827
Uruguay,X1996,20515543039
USA,X1996,8.10E+12
Uzbekistan,X1996,13948892216
St. Vincent and the Grenadines,X1996,331489703.7
Venezuela,X1996,68263823149
British Virgin Islands,X1996,NA
Virgin Islands (U.S.),X1996,NA
Vietnam,X1996,24657470575
Vanuatu,X1996,245177633.2
Samoa,X1996,249908970.7
Kosovo,X1996,NA
Yemen,X1996,5785685311
South Africa,X1996,1.48E+11
Zambia,X1996,3597220962
Zimbabwe,X1996,8553146600
Aruba,X1997,1531843575
Afghanistan,X1997,NA
Angola,X1997,7648377413
Albania,X1997,2359903108
Andorra,X1997,1180597273
United Arab Emirates,X1997,78839008445
Argentina,X1997,2.93E+11
Armenia,X1997,1639492424
American Samoa,X1997,NA
Antigua and Barbuda,X1997,680617111.1
Australia,X1997,4.35E+11
Austria,X1997,2.13E+11
Azerbaijan,X1997,3962710163
Burundi,X1997,972896267.9
Belgium,X1997,2.55E+11
Benin,X1997,2268301538
Burkina Faso,X1997,2447669404
Bangladesh,X1997,48244309133
Bulgaria,X1997,11195612105
Bahrain,X1997,6349202394
Bahamas,X1997,6332360000
Bosnia and Herzegovina,X1997,3671816504
Belarus,X1997,14128408566
Belize,X1997,654314350
Bermuda,X1997,2932827000
Bolivia,X1997,7925673448
Brazil,X1997,8.83E+11
Barbados,X1997,2549296475
Brunei,X1997,5197332974
Bhutan,X1997,365964500.1
Botswana,X1997,5020214747
Central African Republic,X1997,937741468
Canada,X1997,6.53E+11
Switzerland,X1997,2.87E+11
Channel Islands,X1997,NA
Chile,X1997,84952360922
China,X1997,9.62E+11
Ivory Coast,X1997,11722142706
Cameroon,X1997,10833497458
Democratic Republic of the Congo,X1997,6090840548
Republic of Congo,X1997,2322718991
Colombia,X1997,1.07E+11
Comoros,X1997,212099634.7
Cape Verde,X1997,490608657.9
Costa Rica,X1997,12552071367
Cuba,X1997,25366200000
Curacao,X1997,NA
Cayman Islands,X1997,NA
Cyprus,X1997,9594298746
Czech Republic,X1997,61792161168
Germany,X1997,2.22E+12
Djibouti,X1997,502675542
Dominica,X1997,245781481.5
Denmark,X1997,1.74E+11
Dominican Republic,X1997,20017908829
Algeria,X1997,48177862502
Ecuador,X1997,28162053027
Egypt,X1997,78436578171
Eritrea,X1997,686490090.1
Spain,X1997,5.89E+11
Estonia,X1997,5066240419
Ethiopia,X1997,8589211390
Finland,X1997,1.27E+11
Fiji,X1997,2093994597
France,X1997,1.45E+12
Faroe Islands,X1997,NA
Micronesia,X1997,206900300
Gabon,X1997,5326816859
UK,X1997,1.55E+12
Georgia,X1997,3510540809
Ghana,X1997,6891308594
Gibraltar,X1997,NA
Guinea,X1997,3783788551
Gambia,X1997,803630742.5
Guinea-Bissau,X1997,268550998.2
Equatorial Guinea,X1997,442337849.5
Greece,X1997,1.43E+11
Grenada,X1997,392190592.6
Greenland,X1997,1072147778
Guatemala,X1997,17790026222
Guam,X1997,NA
Guyana,X1997,749138009.6
"Hong Kong SAR, China",X1997,1.77E+11
Honduras,X1997,4663193916
Croatia,X1997,23822087053
Haiti,X1997,3338938830
Hungary,X1997,47290180589
Indonesia,X1997,2.16E+11
Isle of Man,X1997,1180919719
India,X1997,4.10E+11
Ireland,X1997,82826146132
Iran,X1997,1.14E+11
Iraq,X1997,NA
Iceland,X1997,7548912105
Israel,X1997,1.15E+11
Italy,X1997,1.24E+12
Jamaica,X1997,8375077443
Jordan,X1997,7246188575
Japan,X1997,4.41E+12
Kazakhstan,X1997,22165932063
Kenya,X1997,13115773738
Kyrgyzstan,X1997,1767864036
Cambodia,X1997,3443413389
Kiribati,X1997,67537479.59
St. Kitts and Nevis,X1997,357237682.1
South Korea,X1997,5.58E+11
Kuwait,X1997,30354434553
Laos,X1997,1747011857
Lebanon,X1997,15751867489
Liberia,X1997,295900000
Libya,X1997,30698633109
Saint Lucia,X1997,676949593.7
Liechtenstein,X1997,2298410391
Sri Lanka,X1997,15091913884
Lesotho,X1997,997996028.6
Lithuania,X1997,10120274493
Luxembourg,X1997,19731912494
Latvia,X1997,6525676264
"Macao SAR, China",X1997,7211264780
Saint Martin,X1997,NA
Morocco,X1997,39147844526
Monaco,X1997,2840182192
Moldova,X1997,1930071407
Madagascar,X1997,3545776697
Maldives,X1997,508223602.4
Mexico,X1997,5.00E+11
Marshall Islands,X1997,106289100
Macedonia,X1997,3735312143
Mali,X1997,2697105694
Malta,X1997,3705372039
Myanmar,X1997,NA
Montenegro,X1997,NA
Mongolia,X1997,1180934203
Northern Mariana Islands,X1997,NA
Mozambique,X1997,4227273069
Mauritania,X1997,1401946853
Mauritius,X1997,4187367602
Malawi,X1997,2663234934
Malaysia,X1997,1.00E+11
Namibia,X1997,4102648720
New Caledonia,X1997,3291489841
Niger,X1997,1845599608
Nigeria,X1997,35822342618
Nicaragua,X1997,4389965591
Netherlands,X1997,4.12E+11
Norway,X1997,1.61E+11
Nepal,X1997,4918691917
Nauru,X1997,NA
New Zealand,X1997,66074513018
Oman,X1997,15837451235
Pakistan,X1997,62433300338
Panama,X1997,10677286100
Peru,X1997,58147522523
Philippines,X1997,82344260571
Palau,X1997,NA
Papua New Guinea,X1997,4936615299
Poland,X1997,1.59E+11
Puerto Rico,X1997,48187039000
North Korea,X1997,NA
Portugal,X1997,1.17E+11
Paraguay,X1997,9965225497
French Polynesia,X1997,3567062512
Qatar,X1997,11297802115
Romania,X1997,35838588170
Russia,X1997,4.05E+11
Rwanda,X1997,1851558302
Saudi Arabia,X1997,1.66E+11
Sudan,X1997,11681494637
Senegal,X1997,4672503920
Singapore,X1997,1.00E+11
Solomon Islands,X1997,567919502.8
Sierra Leone,X1997,850218033.6
El Salvador,X1997,10221705900
San Marino,X1997,NA
Somalia,X1997,NA
Serbia,X1997,24147996550
South Sudan,X1997,NA
Sao Tome and Principe,X1997,NA
Suriname,X1997,929607500
Slovakia,X1997,27660149541
Slovenia,X1997,20749140606
Sweden,X1997,2.64E+11
Swaziland,X1997,1716699913
Sint Maarten,X1997,NA
Seychelles,X1997,562958836.5
Syria,X1997,14505233969
Turks and Caicos Islands,X1997,NA
Chad,X1997,1544689503
Togo,X1997,1498950899
